,American Athletic Conference,ACC,Big Ten Conference,Big 12,Big 8 Conference,Big East Conference,Border Conference,Conference USA,Ivy League,Mid-American Conference,Missouri Valley Conference,Mountain West Conference,Pac-12 Conference,Pacific Coast Conference,Sun Belt Conference,SEC,Skyline Conference,Southwest Conference,Western Athletic Conference
1985,[],"['Clemson', 'Duke', 'North Carolina', 'NC State', 'Wake Forest', 'Virginia', 'Georgia Tech', 'South Carolina', 'Maryland']","['Indiana', 'Michigan State', 'Ohio State', 'Illinois', 'Iowa', 'Minnesota', 'Northwestern', 'Purdue', 'Wisconsin', 'Michigan', 'Michigan']",[],"['Colorado', 'Iowa State', 'Kansas', 'Kansas State', 'Missouri', 'Nebraska', 'Oklahoma', 'Oklahoma State']","['Connecticut', 'Pittsburgh', 'Syracuse', 'Boston College']",[],[],[],"['Bowling Green', 'Kent State', 'Miami (OH)', 'Ohio', 'Ball State', 'Central Michigan', 'Eastern Michigan', 'Toledo', 'Western Michigan', 'Butler', 'Cincinnati', 'Marshall', 'Wayne State', 'Western Reserve', 'Northern Illinois']","['Creighton', 'Tulsa', 'West Texas State', 'Wichita State']",[],"['Arizona', 'Arizona State', 'California', 'UCLA', 'Oregon', 'Oregon State', 'Southern California', 'Stanford', 'Washington', 'Washington State']",[],"['Georgia State', 'Old Dominion', 'South Alabama', 'Alabama at Birmingham', 'Jacksonville State', 'Charlotte', 'South Florida', 'Virginia Commonwealth', 'Western Kentucky']","['Florida', 'Georgia', 'Kentucky', 'Tennessee', 'Vanderbilt', 'Alabama', 'Auburn', 'LSU', 'Ole Miss', 'Mississippi State']",[],"['Arkansas', 'Texas A&M', 'Texas', 'Baylor', 'Texas Tech', 'Houston', 'TCU', 'Rice', 'SMU']","['Hawaii', 'San Diego State']"
1986,[],"['Clemson', 'Duke', 'North Carolina', 'NC State', 'Wake Forest', 'Virginia', 'Georgia Tech', 'South Carolina', 'Maryland']","['Indiana', 'Michigan State', 'Ohio State', 'Illinois', 'Iowa', 'Minnesota', 'Northwestern', 'Purdue', 'Wisconsin', 'Michigan', 'Michigan']",[],"['Colorado', 'Iowa State', 'Kansas', 'Kansas State', 'Missouri', 'Nebraska', 'Oklahoma', 'Oklahoma State']","['Connecticut', 'Pittsburgh', 'Syracuse', 'Boston College']",[],[],[],"['Bowling Green', 'Kent State', 'Miami (OH)', 'Ohio', 'Ball State', 'Central Michigan', 'Eastern Michigan', 'Toledo', 'Western Michigan', 'Butler', 'Cincinnati', 'Marshall', 'Wayne State', 'Western Reserve', 'Northern Illinois']","['Creighton', 'Tulsa', 'Wichita State']",[],"['Arizona', 'Arizona State', 'California', 'UCLA', 'Oregon', 'Oregon State', 'Southern California', 'Stanford', 'Washington', 'Washington State']",[],"['Georgia State', 'Old Dominion', 'South Alabama', 'Alabama at Birmingham', 'Jacksonville State', 'Charlotte', 'South Florida', 'Virginia Commonwealth', 'Western Kentucky']","['Florida', 'Georgia', 'Kentucky', 'Tennessee', 'Vanderbilt', 'Alabama', 'Auburn', 'LSU', 'Ole Miss', 'Mississippi State']",[],"['Arkansas', 'Texas A&M', 'Texas', 'Baylor', 'Texas Tech', 'Houston', 'TCU', 'Rice', 'SMU']","['Hawaii', 'San Diego State']"
1987,[],"['Clemson', 'Duke', 'North Carolina', 'NC State', 'Wake Forest', 'Virginia', 'Georgia Tech', 'South Carolina', 'Maryland']","['Indiana', 'Michigan State', 'Ohio State', 'Illinois', 'Iowa', 'Minnesota', 'Northwestern', 'Purdue', 'Wisconsin', 'Michigan', 'Michigan']",[],"['Colorado', 'Iowa State', 'Kansas', 'Kansas State', 'Missouri', 'Nebraska', 'Oklahoma', 'Oklahoma State']","['Connecticut', 'Pittsburgh', 'Syracuse', 'Boston College']",[],[],[],"['Bowling Green', 'Kent State', 'Miami (OH)', 'Ohio', 'Ball State', 'Central Michigan', 'Eastern Michigan', 'Toledo', 'Western Michigan', 'Butler', 'Cincinnati', 'Marshall', 'Wayne State', 'Western Reserve', 'Northern Illinois']","['Creighton', 'Tulsa', 'Wichita State']",[],"['Arizona', 'Arizona State', 'California', 'UCLA', 'Oregon', 'Oregon State', 'Southern California', 'Stanford', 'Washington', 'Washington State']",[],"['Georgia State', 'Old Dominion', 'South Alabama', 'Alabama at Birmingham', 'Jacksonville State', 'Charlotte', 'South Florida', 'Virginia Commonwealth', 'Western Kentucky']","['Florida', 'Georgia', 'Kentucky', 'Tennessee', 'Vanderbilt', 'Alabama', 'Auburn', 'LSU', 'Ole Miss', 'Mississippi State']",[],"['Arkansas', 'Texas A&M', 'Texas', 'Baylor', 'Texas Tech', 'Houston', 'TCU', 'Rice', 'SMU']","['Hawaii', 'San Diego State']"
1988,[],"['Clemson', 'Duke', 'North Carolina', 'NC State', 'Wake Forest', 'Virginia', 'Georgia Tech', 'South Carolina', 'Maryland']","['Indiana', 'Michigan State', 'Ohio State', 'Illinois', 'Iowa', 'Minnesota', 'Northwestern', 'Purdue', 'Wisconsin', 'Michigan', 'Michigan']",[],"['Colorado', 'Iowa State', 'Kansas', 'Kansas State', 'Missouri', 'Nebraska', 'Oklahoma', 'Oklahoma State']","['Connecticut', 'Pittsburgh', 'Syracuse', 'Boston College']",[],[],[],"['Bowling Green', 'Kent State', 'Miami (OH)', 'Ohio', 'Ball State', 'Central Michigan', 'Eastern Michigan', 'Toledo', 'Western Michigan', 'Butler', 'Cincinnati', 'Marshall', 'Wayne State', 'Western Reserve', 'Northern Illinois']","['Creighton', 'Tulsa', 'Wichita State']",[],"['Arizona', 'Arizona State', 'California', 'UCLA', 'Oregon', 'Oregon State', 'Southern California', 'Stanford', 'Washington', 'Washington State']",[],"['Georgia State', 'Old Dominion', 'South Alabama', 'Alabama at Birmingham', 'Jacksonville State', 'Charlotte', 'South Florida', 'Virginia Commonwealth', 'Western Kentucky']","['Florida', 'Georgia', 'Kentucky', 'Tennessee', 'Vanderbilt', 'Alabama', 'Auburn', 'LSU', 'Ole Miss', 'Mississippi State']",[],"['Arkansas', 'Texas A&M', 'Texas', 'Baylor', 'Texas Tech', 'Houston', 'TCU', 'Rice', 'SMU']","['Hawaii', 'San Diego State']"
1989,[],"['Clemson', 'Duke', 'North Carolina', 'NC State', 'Wake Forest', 'Virginia', 'Georgia Tech', 'South Carolina', 'Maryland']","['Indiana', 'Michigan State', 'Ohio State', 'Illinois', 'Iowa', 'Minnesota', 'Northwestern', 'Purdue', 'Wisconsin', 'Michigan', 'Michigan']",[],"['Colorado', 'Iowa State', 'Kansas', 'Kansas State', 'Missouri', 'Nebraska', 'Oklahoma', 'Oklahoma State']","['Connecticut', 'Pittsburgh', 'Syracuse', 'Boston College']",[],[],[],"['Bowling Green', 'Kent State', 'Miami (OH)', 'Ohio', 'Ball State', 'Central Michigan', 'Eastern Michigan', 'Toledo', 'Western Michigan', 'Butler', 'Cincinnati', 'Marshall', 'Wayne State', 'Western Reserve', 'Northern Illinois']","['Creighton', 'Tulsa', 'Wichita State']",[],"['Arizona', 'Arizona State', 'California', 'UCLA', 'Oregon', 'Oregon State', 'Southern California', 'Stanford', 'Washington', 'Washington State']",[],"['Georgia State', 'Old Dominion', 'South Alabama', 'Alabama at Birmingham', 'Jacksonville State', 'Charlotte', 'South Florida', 'Virginia Commonwealth', 'Western Kentucky']","['Florida', 'Georgia', 'Kentucky', 'Tennessee', 'Vanderbilt', 'Alabama', 'Auburn', 'LSU', 'Ole Miss', 'Mississippi State']",[],"['Arkansas', 'Texas A&M', 'Texas', 'Baylor', 'Texas Tech', 'Houston', 'TCU', 'Rice', 'SMU']","['Hawaii', 'San Diego State']"
1990,[],"['Clemson', 'Duke', 'North Carolina', 'NC State', 'Wake Forest', 'Virginia', 'Georgia Tech', 'South Carolina', 'Maryland']","['Indiana', 'Michigan State', 'Ohio State', 'Penn State', 'Illinois', 'Iowa', 'Minnesota', 'Northwestern', 'Purdue', 'Wisconsin', 'Michigan', 'Michigan']",[],"['Colorado', 'Iowa State', 'Kansas', 'Kansas State', 'Missouri', 'Nebraska', 'Oklahoma', 'Oklahoma State']","['Connecticut', 'Pittsburgh', 'Syracuse', 'Boston College']",[],[],[],"['Bowling Green', 'Kent State', 'Miami (OH)', 'Ohio', 'Ball State', 'Central Michigan', 'Eastern Michigan', 'Toledo', 'Western Michigan', 'Butler', 'Cincinnati', 'Marshall', 'Wayne State', 'Western Reserve', 'Northern Illinois']","['Creighton', 'Tulsa', 'Wichita State']",[],"['Arizona', 'Arizona State', 'California', 'UCLA', 'Oregon', 'Oregon State', 'Southern California', 'Stanford', 'Washington', 'Washington State']",[],"['Georgia State', 'Old Dominion', 'South Alabama', 'Alabama at Birmingham', 'Jacksonville State', 'Charlotte', 'South Florida', 'Virginia Commonwealth', 'Western Kentucky']","['Florida', 'Georgia', 'Kentucky', 'Tennessee', 'Vanderbilt', 'Alabama', 'Auburn', 'LSU', 'Ole Miss', 'Mississippi State']",[],"['Arkansas', 'Texas A&M', 'Texas', 'Baylor', 'Texas Tech', 'Houston', 'TCU', 'Rice', 'SMU']","['Hawaii', 'San Diego State']"
1991,[],"['Clemson', 'Duke', 'North Carolina', 'NC State', 'Wake Forest', 'Virginia', 'Georgia Tech', 'Florida State', 'South Carolina', 'Maryland']","['Indiana', 'Michigan State', 'Ohio State', 'Penn State', 'Illinois', 'Iowa', 'Minnesota', 'Northwestern', 'Purdue', 'Wisconsin', 'Michigan', 'Michigan']",[],"['Colorado', 'Iowa State', 'Kansas', 'Kansas State', 'Missouri', 'Nebraska', 'Oklahoma', 'Oklahoma State']","['Connecticut', 'Pittsburgh', 'Syracuse', 'Boston College', 'Miami (FL)']",[],[],[],"['Bowling Green', 'Kent State', 'Miami (OH)', 'Ohio', 'Ball State', 'Central Michigan', 'Eastern Michigan', 'Toledo', 'Western Michigan', 'Butler', 'Cincinnati', 'Marshall', 'Wayne State', 'Western Reserve', 'Northern Illinois']","['Creighton', 'Tulsa', 'Wichita State']",[],"['Arizona', 'Arizona State', 'California', 'UCLA', 'Oregon', 'Oregon State', 'Southern California', 'Stanford', 'Washington', 'Washington State']",[],"['Arkansas State', 'Georgia State', 'Louisiana at Lafayette', 'Old Dominion', 'South Alabama', 'Central Florida', 'Jacksonville State', 'Lamar', 'Arkansas at Little Rock', 'Louisiana Tech', 'New Orleans', 'Texas–Pan American', 'Western Kentucky']","['Florida', 'Georgia', 'Kentucky', 'South Carolina', 'Tennessee', 'Vanderbilt', 'Alabama', 'Arkansas', 'Auburn', 'LSU', 'Ole Miss', 'Mississippi State']",[],"['Arkansas', 'Texas A&M', 'Texas', 'Baylor', 'Texas Tech', 'Houston', 'TCU', 'Rice', 'SMU']","['Hawaii', 'San Diego State']"
1992,[],"['Clemson', 'Duke', 'North Carolina', 'NC State', 'Wake Forest', 'Virginia', 'Georgia Tech', 'Florida State', 'South Carolina', 'Maryland']","['Indiana', 'Michigan State', 'Ohio State', 'Penn State', 'Illinois', 'Iowa', 'Minnesota', 'Northwestern', 'Purdue', 'Wisconsin', 'Michigan', 'Michigan']",[],"['Colorado', 'Iowa State', 'Kansas', 'Kansas State', 'Missouri', 'Nebraska', 'Oklahoma', 'Oklahoma State']","['Connecticut', 'Pittsburgh', 'Syracuse', 'Boston College', 'Miami (FL)']",[],[],[],"['Akron', 'Bowling Green', 'Kent State', 'Miami (OH)', 'Ohio', 'Ball State', 'Central Michigan', 'Eastern Michigan', 'Toledo', 'Western Michigan', 'Butler', 'Cincinnati', 'Marshall', 'Wayne State', 'Western Reserve', 'Northern Illinois']","['Creighton', 'Tulsa', 'Wichita State']",[],"['Arizona', 'Arizona State', 'California', 'UCLA', 'Oregon', 'Oregon State', 'Southern California', 'Stanford', 'Washington', 'Washington State']",[],"['Arkansas State', 'Georgia State', 'Louisiana at Lafayette', 'Old Dominion', 'South Alabama', 'Jacksonville State', 'Lamar', 'Arkansas at Little Rock', 'Louisiana Tech', 'New Orleans', 'Texas–Pan American', 'Western Kentucky']","['Florida', 'Georgia', 'Kentucky', 'South Carolina', 'Tennessee', 'Vanderbilt', 'Alabama', 'Arkansas', 'Auburn', 'LSU', 'Ole Miss', 'Mississippi State']",[],"['Texas A&M', 'Texas', 'Baylor', 'Texas Tech', 'Houston', 'TCU', 'Rice', 'SMU']","['Fresno State', 'Hawaii', 'San Diego State']"
1993,[],"['Clemson', 'Duke', 'North Carolina', 'NC State', 'Wake Forest', 'Virginia', 'Georgia Tech', 'Florida State', 'South Carolina', 'Maryland']","['Indiana', 'Michigan State', 'Ohio State', 'Penn State', 'Illinois', 'Iowa', 'Minnesota', 'Northwestern', 'Purdue', 'Wisconsin', 'Michigan', 'Michigan']",[],"['Colorado', 'Iowa State', 'Kansas', 'Kansas State', 'Missouri', 'Nebraska', 'Oklahoma', 'Oklahoma State']","['Connecticut', 'Pittsburgh', 'Syracuse', 'Boston College', 'Miami (FL)']",[],[],[],"['Akron', 'Bowling Green', 'Kent State', 'Miami (OH)', 'Ohio', 'Ball State', 'Central Michigan', 'Eastern Michigan', 'Toledo', 'Western Michigan', 'Butler', 'Cincinnati', 'Marshall', 'Wayne State', 'Western Reserve', 'Northern Illinois']","['Creighton', 'Tulsa', 'Wichita State']",[],"['Arizona', 'Arizona State', 'California', 'UCLA', 'Oregon', 'Oregon State', 'Southern California', 'Stanford', 'Washington', 'Washington State']",[],"['Arkansas State', 'Georgia State', 'Louisiana at Lafayette', 'Old Dominion', 'South Alabama', 'Jacksonville State', 'Lamar', 'Arkansas at Little Rock', 'Louisiana Tech', 'New Orleans', 'Texas–Pan American', 'Western Kentucky']","['Florida', 'Georgia', 'Kentucky', 'South Carolina', 'Tennessee', 'Vanderbilt', 'Alabama', 'Arkansas', 'Auburn', 'LSU', 'Ole Miss', 'Mississippi State']",[],"['Texas A&M', 'Texas', 'Baylor', 'Texas Tech', 'Houston', 'TCU', 'Rice', 'SMU']","['Fresno State', 'Hawaii', 'San Diego State']"
1994,[],"['Clemson', 'Duke', 'North Carolina', 'NC State', 'Wake Forest', 'Virginia', 'Georgia Tech', 'Florida State', 'South Carolina', 'Maryland']","['Indiana', 'Michigan State', 'Ohio State', 'Penn State', 'Illinois', 'Iowa', 'Minnesota', 'Northwestern', 'Purdue', 'Wisconsin', 'Michigan', 'Michigan']",[],"['Colorado', 'Iowa State', 'Kansas', 'Kansas State', 'Missouri', 'Nebraska', 'Oklahoma', 'Oklahoma State']","['Connecticut', 'Pittsburgh', 'Syracuse', 'Boston College', 'Miami (FL)']",[],[],[],"['Akron', 'Bowling Green', 'Kent State', 'Miami (OH)', 'Ohio', 'Ball State', 'Central Michigan', 'Eastern Michigan', 'Toledo', 'Western Michigan', 'Butler', 'Cincinnati', 'Marshall', 'Wayne State', 'Western Reserve', 'Northern Illinois']","['Creighton', 'Tulsa', 'Wichita State']",[],"['Arizona', 'Arizona State', 'California', 'UCLA', 'Oregon', 'Oregon State', 'Southern California', 'Stanford', 'Washington', 'Washington State']",[],"['Arkansas State', 'Georgia State', 'Louisiana at Lafayette', 'Old Dominion', 'South Alabama', 'Jacksonville State', 'Lamar', 'Arkansas at Little Rock', 'Louisiana Tech', 'New Orleans', 'Texas–Pan American', 'Western Kentucky']","['Florida', 'Georgia', 'Kentucky', 'South Carolina', 'Tennessee', 'Vanderbilt', 'Alabama', 'Arkansas', 'Auburn', 'LSU', 'Ole Miss', 'Mississippi State']",[],"['Texas A&M', 'Texas', 'Baylor', 'Texas Tech', 'Houston', 'TCU', 'Rice', 'SMU']","['Fresno State', 'Hawaii', 'San Diego State']"
1995,[],"['Clemson', 'Duke', 'North Carolina', 'NC State', 'Wake Forest', 'Virginia', 'Georgia Tech', 'Florida State', 'South Carolina', 'Maryland']","['Indiana', 'Michigan State', 'Ohio State', 'Penn State', 'Illinois', 'Iowa', 'Minnesota', 'Northwestern', 'Purdue', 'Wisconsin', 'Michigan', 'Michigan']",[],"['Colorado', 'Iowa State', 'Kansas', 'Kansas State', 'Missouri', 'Nebraska', 'Oklahoma', 'Oklahoma State']","['Connecticut', 'Pittsburgh', 'Rutgers', 'Syracuse', 'West Virginia  **', 'Boston College', 'Miami (FL)']",[],"['Alabama at Birmingham', 'Cincinnati', 'DePaul', 'Louisville', 'Marquette', 'Memphis', 'Charlotte', 'Saint Louis', 'South Florida', 'Southern Miss', 'Tulane']",[],"['Akron', 'Bowling Green', 'Kent State', 'Miami (OH)', 'Ohio', 'Ball State', 'Central Michigan', 'Eastern Michigan', 'Toledo', 'Western Michigan', 'Butler', 'Cincinnati', 'Marshall', 'Wayne State', 'Western Reserve', 'Northern Illinois']","['Creighton', 'Tulsa', 'Wichita State']",[],"['Arizona', 'Arizona State', 'California', 'UCLA', 'Oregon', 'Oregon State', 'Southern California', 'Stanford', 'Washington', 'Washington State']",[],"['Arkansas State', 'Georgia State', 'Louisiana at Lafayette', 'Old Dominion', 'South Alabama', 'Jacksonville State', 'Lamar', 'Arkansas at Little Rock', 'Louisiana Tech', 'New Orleans', 'Texas–Pan American', 'Western Kentucky']","['Florida', 'Georgia', 'Kentucky', 'South Carolina', 'Tennessee', 'Vanderbilt', 'Alabama', 'Arkansas', 'Auburn', 'LSU', 'Ole Miss', 'Mississippi State']",[],"['Texas A&M', 'Texas', 'Baylor', 'Texas Tech', 'Houston', 'TCU', 'Rice', 'SMU']","['Fresno State', 'Hawaii', 'San Diego State']"
1996,[],"['Clemson', 'Duke', 'North Carolina', 'NC State', 'Wake Forest', 'Virginia', 'Georgia Tech', 'Florida State', 'South Carolina', 'Maryland']","['Indiana', 'Michigan State', 'Ohio State', 'Penn State', 'Illinois', 'Iowa', 'Minnesota', 'Northwestern', 'Purdue', 'Wisconsin', 'Michigan', 'Michigan']","['Baylor', 'Iowa State', 'Kansas', 'Kansas State', 'Oklahoma', 'Oklahoma State', 'Texas at Austin', 'Texas Tech', 'Colorado Boulder', 'Missouri', 'Nebraska–Lincoln', 'Texas A&M']",[],"['Connecticut', 'Pittsburgh', 'Rutgers', 'Syracuse', 'West Virginia  **', 'Boston College', 'Miami (FL)']",[],"['Alabama at Birmingham', 'Cincinnati', 'DePaul', 'Houston', 'Louisville', 'Marquette', 'Memphis', 'Charlotte', 'Saint Louis', 'South Florida', 'Southern Miss', 'Tulane']",[],"['Akron', 'Bowling Green', 'Kent State', 'Miami (OH)', 'Ohio', 'Ball State', 'Central Michigan', 'Eastern Michigan', 'Toledo', 'Western Michigan', 'Butler', 'Cincinnati', 'Marshall', 'Wayne State', 'Western Reserve', 'Northern Illinois']","['Creighton', 'Wichita State']",[],"['Arizona', 'Arizona State', 'California', 'UCLA', 'Oregon', 'Oregon State', 'Southern California', 'Stanford', 'Washington', 'Washington State']",[],"['Arkansas State', 'Georgia State', 'Louisiana at Lafayette', 'Old Dominion', 'South Alabama', 'Jacksonville State', 'Lamar', 'Arkansas at Little Rock', 'Louisiana Tech', 'New Orleans', 'Texas–Pan American', 'Western Kentucky']","['Florida', 'Georgia', 'Kentucky', 'South Carolina', 'Tennessee', 'Vanderbilt', 'Alabama', 'Arkansas', 'Auburn', 'LSU', 'Ole Miss', 'Mississippi State']",[],[],"['Fresno State', 'Hawaii', 'UNLV', 'Rice', 'San Diego State', 'San Jose State', 'SMU', 'TCU', 'Tulsa']"
1997,[],"['Clemson', 'Duke', 'North Carolina', 'NC State', 'Wake Forest', 'Virginia', 'Georgia Tech', 'Florida State', 'South Carolina', 'Maryland']","['Indiana', 'Michigan State', 'Ohio State', 'Penn State', 'Illinois', 'Iowa', 'Minnesota', 'Northwestern', 'Purdue', 'Wisconsin', 'Michigan', 'Michigan']","['Baylor', 'Iowa State', 'Kansas', 'Kansas State', 'Oklahoma', 'Oklahoma State', 'Texas at Austin', 'Texas Tech', 'Colorado Boulder', 'Missouri', 'Nebraska–Lincoln', 'Texas A&M']",[],"['Connecticut', 'Pittsburgh', 'Rutgers', 'Syracuse', 'West Virginia  **', 'Boston College', 'Miami (FL)']",[],"['Alabama at Birmingham', 'Cincinnati', 'DePaul', 'Houston', 'Louisville', 'Marquette', 'Memphis', 'Charlotte', 'Saint Louis', 'South Florida', 'Southern Miss', 'Tulane']",[],"['Akron', 'Bowling Green', 'Kent State', 'Miami (OH)', 'Ohio', 'Ball State', 'Central Michigan', 'Eastern Michigan', 'Toledo', 'Western Michigan', 'Butler', 'Cincinnati', 'Marshall', 'Marshall', 'Wayne State', 'Western Reserve', 'Northern Illinois', 'Northern Illinois']","['Creighton', 'Wichita State']",[],"['Arizona', 'Arizona State', 'California', 'UCLA', 'Oregon', 'Oregon State', 'Southern California', 'Stanford', 'Washington', 'Washington State']",[],"['Arkansas State', 'Georgia State', 'Louisiana at Lafayette', 'Old Dominion', 'South Alabama', 'Jacksonville State', 'Lamar', 'Arkansas at Little Rock', 'Louisiana Tech', 'New Orleans', 'Texas–Pan American', 'Western Kentucky']","['Florida', 'Georgia', 'Kentucky', 'South Carolina', 'Tennessee', 'Vanderbilt', 'Alabama', 'Arkansas', 'Auburn', 'LSU', 'Ole Miss', 'Mississippi State']",[],[],"['Fresno State', 'Hawaii', 'UNLV', 'Rice', 'San Diego State', 'San Jose State', 'SMU', 'TCU', 'Tulsa']"
1998,[],"['Clemson', 'Duke', 'North Carolina', 'NC State', 'Wake Forest', 'Virginia', 'Georgia Tech', 'Florida State', 'South Carolina', 'Maryland']","['Indiana', 'Michigan State', 'Ohio State', 'Penn State', 'Illinois', 'Iowa', 'Minnesota', 'Northwestern', 'Purdue', 'Wisconsin', 'Michigan', 'Michigan']","['Baylor', 'Iowa State', 'Kansas', 'Kansas State', 'Oklahoma', 'Oklahoma State', 'Texas at Austin', 'Texas Tech', 'Colorado Boulder', 'Missouri', 'Nebraska–Lincoln', 'Texas A&M']",[],"['Connecticut', 'Pittsburgh', 'Rutgers', 'Syracuse', 'West Virginia  **', 'Boston College', 'Miami (FL)']",[],"['Alabama at Birmingham', 'Cincinnati', 'DePaul', 'Houston', 'Louisville', 'Marquette', 'Memphis', 'Charlotte', 'Saint Louis', 'South Florida', 'Southern Miss', 'Tulane']",[],"['Akron', 'Bowling Green', 'Buffalo', 'Kent State', 'Miami (OH)', 'Ohio', 'Ball State', 'Central Michigan', 'Eastern Michigan', 'Toledo', 'Western Michigan', 'Butler', 'Cincinnati', 'Marshall', 'Marshall', 'Wayne State', 'Western Reserve', 'Northern Illinois', 'Northern Illinois']","['Creighton', 'Wichita State']",[],"['Arizona', 'Arizona State', 'California', 'UCLA', 'Oregon', 'Oregon State', 'Southern California', 'Stanford', 'Washington', 'Washington State']",[],"['Arkansas State', 'Georgia State', 'Louisiana at Lafayette', 'Old Dominion', 'South Alabama', 'Florida International', 'Arkansas at Little Rock', 'Louisiana Tech', 'New Orleans', 'Western Kentucky']","['Florida', 'Georgia', 'Kentucky', 'South Carolina', 'Tennessee', 'Vanderbilt', 'Alabama', 'Arkansas', 'Auburn', 'LSU', 'Ole Miss', 'Mississippi State']",[],[],"['Fresno State', 'Hawaii', 'UNLV', 'Rice', 'San Diego State', 'San Jose State', 'SMU', 'TCU', 'Tulsa']"
1999,[],"['Clemson', 'Duke', 'North Carolina', 'NC State', 'Wake Forest', 'Virginia', 'Georgia Tech', 'Florida State', 'South Carolina', 'Maryland']","['Indiana', 'Michigan State', 'Ohio State', 'Penn State', 'Illinois', 'Iowa', 'Minnesota', 'Northwestern', 'Purdue', 'Wisconsin', 'Michigan', 'Michigan']","['Baylor', 'Iowa State', 'Kansas', 'Kansas State', 'Oklahoma', 'Oklahoma State', 'Texas at Austin', 'Texas Tech', 'Colorado Boulder', 'Missouri', 'Nebraska–Lincoln', 'Texas A&M']",[],"['Connecticut', 'Pittsburgh', 'Rutgers', 'Syracuse', 'West Virginia  **', 'Boston College', 'Miami (FL)']",[],"['Alabama at Birmingham', 'Cincinnati', 'DePaul', 'Houston', 'Louisville', 'Marquette', 'Memphis', 'Charlotte', 'Saint Louis', 'South Florida', 'Southern Miss', 'Tulane']",[],"['Akron', 'Bowling Green', 'Buffalo', 'Kent State', 'Miami (OH)', 'Ohio', 'Ball State', 'Central Michigan', 'Eastern Michigan', 'Toledo', 'Western Michigan', 'Butler', 'Cincinnati', 'Marshall', 'Marshall', 'Wayne State', 'Western Reserve', 'Northern Illinois', 'Northern Illinois']","['Creighton', 'Wichita State']","['United States Air Force Academy', 'Colorado State', 'UNLV', 'New Mexico', 'San Diego State', 'Wyoming', 'BYU', 'Utah']","['Arizona', 'Arizona State', 'California', 'UCLA', 'Oregon', 'Oregon State', 'Southern California', 'Stanford', 'Washington', 'Washington State']",[],"['Arkansas State', 'Georgia State', 'Louisiana at Lafayette', 'Old Dominion', 'South Alabama', 'Denver', 'Florida International', 'Arkansas at Little Rock', 'Louisiana Tech', 'New Orleans', 'Western Kentucky']","['Florida', 'Georgia', 'Kentucky', 'South Carolina', 'Tennessee', 'Vanderbilt', 'Alabama', 'Arkansas', 'Auburn', 'LSU', 'Ole Miss', 'Mississippi State']",[],[],"['Fresno State', 'Hawaii', 'UNLV', 'Rice', 'San Diego State', 'San Jose State', 'SMU', 'TCU', 'Tulsa']"
2000,[],"['Clemson', 'Duke', 'North Carolina', 'NC State', 'Wake Forest', 'Virginia', 'Georgia Tech', 'Florida State', 'South Carolina', 'Maryland']","['Indiana', 'Michigan State', 'Ohio State', 'Penn State', 'Illinois', 'Iowa', 'Minnesota', 'Northwestern', 'Purdue', 'Wisconsin', 'Michigan', 'Michigan']","['Baylor', 'Iowa State', 'Kansas', 'Kansas State', 'Oklahoma', 'Oklahoma State', 'Texas at Austin', 'Texas Tech', 'Colorado Boulder', 'Missouri', 'Nebraska–Lincoln', 'Texas A&M']",[],"['Connecticut', 'Pittsburgh', 'Rutgers', 'Syracuse', 'West Virginia  **', 'Boston College', 'Miami (FL)', 'Virginia Tech *']",[],"['Alabama at Birmingham', 'Cincinnati', 'DePaul', 'Houston', 'Louisville', 'Marquette', 'Memphis', 'Charlotte', 'Saint Louis', 'South Florida', 'Southern Miss', 'Tulane']",[],"['Akron', 'Bowling Green', 'Buffalo', 'Kent State', 'Miami (OH)', 'Ohio', 'Ball State', 'Central Michigan', 'Eastern Michigan', 'Toledo', 'Western Michigan', 'Butler', 'Cincinnati', 'Marshall', 'Marshall', 'Wayne State', 'Western Reserve', 'Northern Illinois', 'Northern Illinois']","['Creighton', 'Wichita State']","['United States Air Force Academy', 'Colorado State', 'UNLV', 'New Mexico', 'San Diego State', 'Wyoming', 'BYU', 'Utah']","['Arizona', 'Arizona State', 'California', 'UCLA', 'Oregon', 'Oregon State', 'Southern California', 'Stanford', 'Washington', 'Washington State']",[],"['Arkansas State', 'Georgia State', 'Louisiana at Lafayette', 'Old Dominion', 'South Alabama', 'Denver', 'Florida International', 'Arkansas at Little Rock', 'Louisiana Tech', 'Middle Tennessee', 'New Mexico State', 'New Orleans', 'North Texas', 'Western Kentucky']","['Florida', 'Georgia', 'Kentucky', 'South Carolina', 'Tennessee', 'Vanderbilt', 'Alabama', 'Arkansas', 'Auburn', 'LSU', 'Ole Miss', 'Mississippi State']",[],[],"['Fresno State', 'Hawaii', 'UNLV', 'Nevada', 'Rice', 'San Diego State', 'San Jose State', 'SMU', 'TCU', 'Tulsa']"
