season,team,conference,overall_loss,overall_tie,overall_win,away_loss,away_tie,away_win,non_conference_loss,non_conference_tie,non_conference_win,blowout_wins,blowout_losses,close_wins,close_losses
1938,California,Pacific Coast Conference,1.0,0.0,10.0,0.0,0.0,2.0,0.0,0.0,4.0,3.0,0.0,4.0,1.0
1938,Colorado State,Skyline Conference,5.0,2.0,3.0,3.0,2.0,3.0,2.0,0.0,1.0,0.0,1.0,1.0,1.0
1938,Dartmouth,Independent/Unknown,2.0,0.0,7.0,0.0,0.0,3.0,2.0,0.0,7.0,5.0,0.0,1.0,1.0
1938,Duke,Independent/Unknown,1.0,0.0,9.0,0.0,0.0,4.0,1.0,0.0,9.0,2.0,0.0,5.0,1.0
1938,Holy Cross,Independent/Unknown,1.0,0.0,8.0,0.0,0.0,0.0,1.0,0.0,8.0,6.0,0.0,1.0,1.0
1938,Idaho,Pacific Coast Conference,3.0,1.0,7.0,1.0,1.0,4.0,0.0,0.0,4.0,1.0,1.0,0.0,0.0
1938,Kansas,Big 8 Conference,6.0,0.0,3.0,2.0,0.0,1.0,2.0,0.0,2.0,1.0,1.0,1.0,2.0
1938,Kentucky,SEC,7.0,0.0,2.0,4.0,0.0,0.0,4.0,0.0,2.0,2.0,1.0,0.0,2.0
1938,Loyola Marymount,Independent/Unknown,5.0,0.0,4.0,4.0,0.0,2.0,5.0,0.0,4.0,2.0,1.0,2.0,3.0
1938,Michigan State,Independent/Unknown,3.0,0.0,6.0,1.0,0.0,2.0,3.0,0.0,6.0,2.0,0.0,2.0,2.0
1938,Minnesota,Big Ten Conference,2.0,0.0,6.0,0.0,0.0,1.0,1.0,0.0,2.0,2.0,0.0,2.0,1.0
1938,Mississippi,Independent/Unknown,2.0,0.0,9.0,0.0,0.0,4.0,2.0,0.0,9.0,3.0,1.0,2.0,1.0
1938,Montana,Pacific Coast Conference,3.0,1.0,6.0,2.0,1.0,3.0,2.0,1.0,6.0,1.0,0.0,2.0,2.0
1938,Navy,Independent/Unknown,4.0,1.0,5.0,2.0,1.0,2.0,4.0,1.0,5.0,3.0,0.0,1.0,2.0
1938,North Carolina,Independent/Unknown,2.0,1.0,7.0,2.0,0.0,4.0,2.0,1.0,7.0,2.0,0.0,2.0,1.0
1938,North Carolina State,Independent/Unknown,8.0,0.0,3.0,4.0,0.0,0.0,8.0,0.0,3.0,0.0,1.0,0.0,4.0
1938,Ohio,Independent/Unknown,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
1938,Oregon,Pacific Coast Conference,5.0,0.0,4.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,2.0,2.0,0.0
1938,Pittsburgh,Independent/Unknown,2.0,0.0,8.0,1.0,0.0,3.0,2.0,0.0,8.0,4.0,0.0,0.0,1.0
1938,Purdue,Big Ten Conference,1.0,2.0,7.0,0.0,2.0,4.0,0.0,1.0,3.0,0.0,0.0,2.0,1.0
1938,Southern Methodist,Independent/Unknown,4.0,0.0,6.0,1.0,0.0,1.0,4.0,0.0,6.0,2.0,1.0,2.0,1.0
1938,St. Bonaventure,Independent/Unknown,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
1938,Stetson,Independent/Unknown,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
1938,Temple,Independent/Unknown,7.0,0.0,3.0,4.0,0.0,1.0,7.0,0.0,3.0,1.0,3.0,1.0,0.0
1938,Tennessee,SEC,0.0,0.0,11.0,0.0,0.0,2.0,0.0,0.0,7.0,5.0,0.0,1.0,0.0
1938,Texas A&M,Southwest Conference,4.0,1.0,5.0,2.0,1.0,1.0,3.0,0.0,2.0,2.0,1.0,1.0,3.0
1938,Texas Christian,Independent/Unknown,0.0,0.0,11.0,0.0,0.0,6.0,0.0,0.0,11.0,7.0,0.0,1.0,0.0
1938,Tulsa,Missouri Valley Conference,6.0,0.0,4.0,2.0,0.0,1.0,6.0,0.0,3.0,1.0,3.0,0.0,0.0
1938,Vanderbilt,SEC,3.0,0.0,6.0,1.0,0.0,2.0,1.0,0.0,5.0,0.0,0.0,3.0,2.0
1938,Washburn,Missouri Valley Conference,3.0,0.0,6.0,1.0,0.0,2.0,3.0,0.0,5.0,1.0,3.0,1.0,0.0
1938,Mississippi State,SEC,6.0,0.0,4.0,2.0,0.0,1.0,5.0,0.0,3.0,2.0,2.0,1.0,1.0
1938,Georgia,SEC,5.0,0.0,5.0,1.0,0.0,1.0,4.0,0.0,4.0,1.0,2.0,1.0,1.0
1938,Central Arkansas,Independent/Unknown,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
1938,Detroit Mercy,Independent/Unknown,4.0,0.0,6.0,0.0,0.0,2.0,4.0,0.0,6.0,3.0,0.0,3.0,2.0
1938,George Washington,Independent/Unknown,4.0,0.0,5.0,2.0,0.0,1.0,4.0,0.0,5.0,1.0,2.0,2.0,1.0
1938,Manhattan,Independent/Unknown,4.0,0.0,5.0,3.0,0.0,2.0,4.0,0.0,5.0,0.0,0.0,1.0,2.0
1938,Miami,Independent/Unknown,2.0,0.0,8.0,0.0,0.0,1.0,2.0,0.0,8.0,3.0,0.0,1.0,1.0
1938,Rhodes,Independent/Unknown,1.0,0.0,2.0,1.0,0.0,0.0,1.0,0.0,2.0,1.0,0.0,1.0,1.0
1938,Syracuse,Independent/Unknown,3.0,0.0,5.0,1.0,0.0,1.0,3.0,0.0,5.0,2.0,2.0,3.0,1.0
1938,Brown,Independent/Unknown,3.0,0.0,5.0,0.0,0.0,1.0,3.0,0.0,5.0,1.0,1.0,1.0,2.0
1938,Carnegie Mellon,Independent/Unknown,2.0,0.0,7.0,0.0,0.0,2.0,2.0,0.0,7.0,2.0,0.0,1.0,1.0
1938,Columbia,Independent/Unknown,6.0,0.0,3.0,4.0,0.0,2.0,6.0,0.0,3.0,1.0,0.0,1.0,3.0
1938,Cornell,Independent/Unknown,1.0,1.0,6.0,0.0,1.0,3.0,1.0,1.0,6.0,0.0,0.0,1.0,1.0
1938,Creighton,Missouri Valley Conference,1.0,1.0,7.0,1.0,1.0,3.0,1.0,1.0,7.0,4.0,0.0,1.0,1.0
1938,Fordham,Independent/Unknown,3.0,0.0,6.0,1.0,0.0,0.0,3.0,0.0,6.0,4.0,0.0,1.0,0.0
1938,Georgetown,Independent/Unknown,0.0,0.0,8.0,0.0,0.0,4.0,0.0,0.0,8.0,3.0,0.0,2.0,0.0
1938,Georgia Tech,Independent/Unknown,6.0,1.0,4.0,3.0,1.0,1.0,6.0,1.0,4.0,0.0,0.0,2.0,2.0
1938,Illinois,Big Ten Conference,5.0,0.0,3.0,3.0,0.0,1.0,2.0,0.0,2.0,2.0,0.0,0.0,1.0
1938,Louisiana State,Independent/Unknown,4.0,0.0,6.0,2.0,0.0,1.0,4.0,0.0,6.0,3.0,1.0,2.0,0.0
1938,Michigan,Big Ten Conference,2.0,0.0,6.0,1.0,0.0,2.0,0.0,0.0,4.0,1.0,0.0,2.0,1.0
1938,Missouri,Big 8 Conference,3.0,0.0,6.0,1.0,0.0,3.0,0.0,0.0,4.0,1.0,1.0,4.0,1.0
1938,New York University,Independent/Unknown,4.0,0.0,4.0,2.0,0.0,1.0,4.0,0.0,4.0,1.0,2.0,1.0,2.0
1938,Newport News,Independent/Unknown,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0
1938,Northern Arizona,Border Conference,6.0,1.0,3.0,2.0,1.0,1.0,4.0,1.0,2.0,1.0,2.0,1.0,2.0
1938,Northwestern,Big Ten Conference,3.0,1.0,5.0,3.0,1.0,2.0,1.0,0.0,2.0,2.0,0.0,1.0,2.0
1938,Notre Dame,Independent/Unknown,1.0,0.0,8.0,0.0,0.0,4.0,1.0,0.0,8.0,1.0,0.0,2.0,0.0
1938,Ohio State,Big Ten Conference,3.0,1.0,5.0,3.0,1.0,3.0,1.0,0.0,2.0,2.0,0.0,1.0,1.0
1938,Oklahoma,Big 8 Conference,1.0,0.0,10.0,0.0,0.0,4.0,1.0,0.0,5.0,4.0,0.0,1.0,0.0
1938,Penn State,Independent/Unknown,4.0,1.0,4.0,2.0,1.0,2.0,4.0,1.0,4.0,3.0,1.0,0.0,1.0
1938,Pennsylvania,Independent/Unknown,5.0,0.0,3.0,3.0,0.0,0.0,5.0,0.0,3.0,2.0,0.0,1.0,1.0
1938,Princeton,Independent/Unknown,4.0,1.0,4.0,2.0,1.0,1.0,4.0,1.0,4.0,1.0,1.0,0.0,1.0
1938,Saint Louis,Missouri Valley Conference,5.0,2.0,5.0,3.0,2.0,4.0,4.0,2.0,4.0,0.0,2.0,0.0,2.0
1938,Santa Clara,Independent/Unknown,2.0,0.0,6.0,1.0,0.0,5.0,2.0,0.0,6.0,2.0,0.0,3.0,2.0
1938,Southern California,Pacific Coast Conference,2.0,0.0,9.0,1.0,0.0,3.0,1.0,0.0,3.0,2.0,0.0,4.0,1.0
1938,Texas-El Paso,Independent/Unknown,3.0,0.0,6.0,2.0,0.0,3.0,3.0,0.0,6.0,2.0,0.0,1.0,3.0
1938,Utah,Skyline Conference,2.0,1.0,8.0,2.0,1.0,4.0,2.0,0.0,3.0,5.0,0.0,1.0,0.0
1938,Utah State,Skyline Conference,4.0,0.0,4.0,2.0,0.0,2.0,1.0,0.0,2.0,1.0,1.0,2.0,1.0
1938,Villanova,Independent/Unknown,0.0,1.0,9.0,0.0,1.0,5.0,0.0,1.0,9.0,3.0,0.0,1.0,0.0
1938,Virginia,Independent/Unknown,5.0,0.0,4.0,2.0,0.0,2.0,5.0,0.0,4.0,1.0,3.0,0.0,0.0
1938,Washington,Pacific Coast Conference,10.0,0.0,9.0,6.0,0.0,2.0,5.0,0.0,6.0,4.0,0.0,3.0,3.0
1938,West Virginia,Independent/Unknown,5.0,1.0,5.0,2.0,0.0,2.0,5.0,1.0,5.0,1.0,1.0,2.0,1.0
1938,Wisconsin,Big Ten Conference,3.0,0.0,5.0,2.0,0.0,3.0,1.0,0.0,2.0,1.0,1.0,3.0,1.0
1938,Saint Mary's,Independent/Unknown,2.0,0.0,6.0,0.0,0.0,2.0,2.0,0.0,6.0,1.0,0.0,4.0,2.0
1938,Citadel,Independent/Unknown,5.0,0.0,6.0,1.0,0.0,1.0,5.0,0.0,6.0,1.0,2.0,2.0,1.0
1938,Marquette,Independent/Unknown,7.0,0.0,1.0,4.0,0.0,0.0,7.0,0.0,1.0,0.0,2.0,1.0,3.0
1938,Arizona State,Border Conference,6.0,0.0,3.0,3.0,0.0,1.0,3.0,0.0,3.0,1.0,1.0,0.0,3.0
1938,Florida,SEC,6.0,1.0,5.0,3.0,1.0,2.0,4.0,1.0,4.0,1.0,2.0,2.0,1.0
1938,Fort Hays State,Independent/Unknown,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
1938,Kansas State,Big 8 Conference,5.0,0.0,4.0,2.0,0.0,2.0,1.0,0.0,3.0,1.0,2.0,2.0,1.0
1938,Oregon State,Pacific Coast Conference,3.0,1.0,6.0,1.0,1.0,2.0,0.0,0.0,1.0,0.0,0.0,3.0,2.0
1938,Stanford,Pacific Coast Conference,6.0,0.0,3.0,3.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,4.0
1938,Tulane,Independent/Unknown,3.0,0.0,7.0,2.0,0.0,2.0,3.0,0.0,7.0,4.0,0.0,1.0,2.0
1938,Sewanee,Independent/Unknown,8.0,0.0,1.0,1.0,0.0,0.0,8.0,0.0,1.0,1.0,5.0,0.0,2.0
1938,Colgate,Independent/Unknown,5.0,0.0,2.0,1.0,0.0,2.0,5.0,0.0,2.0,0.0,1.0,0.0,3.0
1938,Denver,Skyline Conference,5.0,0.0,4.0,3.0,0.0,1.0,3.0,0.0,1.0,0.0,1.0,3.0,2.0
1938,Hampden-Sydney,Independent/Unknown,6.0,0.0,2.0,2.0,0.0,1.0,6.0,0.0,2.0,0.0,2.0,0.0,2.0
1938,Indiana,Big Ten Conference,6.0,1.0,2.0,1.0,1.0,1.0,2.0,1.0,1.0,0.0,0.0,1.0,4.0
1938,Iowa,Big Ten Conference,7.0,0.0,1.0,4.0,0.0,1.0,3.0,0.0,1.0,0.0,2.0,0.0,1.0
1938,Maryland,Independent/Unknown,7.0,0.0,2.0,4.0,0.0,0.0,7.0,0.0,2.0,0.0,3.0,2.0,1.0
1938,Yale,Independent/Unknown,6.0,0.0,2.0,4.0,0.0,0.0,6.0,0.0,2.0,0.0,1.0,2.0,2.0
1938,Wichita State,Independent/Unknown,3.0,0.0,2.0,2.0,0.0,2.0,3.0,0.0,2.0,1.0,1.0,0.0,1.0
1938,Arizona,Border Conference,6.0,0.0,3.0,5.0,0.0,2.0,4.0,0.0,3.0,0.0,2.0,2.0,2.0
1938,Colorado,Skyline Conference,5.0,0.0,3.0,2.0,0.0,1.0,2.0,0.0,1.0,1.0,0.0,0.0,2.0
1938,Lafayette,Independent/Unknown,2.0,0.0,2.0,0.0,0.0,1.0,2.0,0.0,2.0,0.0,1.0,2.0,0.0
1938,North Dakota,Independent/Unknown,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0
1938,Portland,Independent/Unknown,2.0,0.0,1.0,0.0,0.0,1.0,2.0,0.0,1.0,0.0,1.0,1.0,0.0
1938,Rice,Southwest Conference,6.0,0.0,4.0,3.0,0.0,1.0,4.0,0.0,2.0,0.0,2.0,2.0,2.0
1938,Roanoke,Independent/Unknown,2.0,0.0,1.0,0.0,0.0,1.0,2.0,0.0,1.0,0.0,1.0,1.0,1.0
1938,Rutgers,Independent/Unknown,1.0,0.0,2.0,1.0,0.0,0.0,1.0,0.0,2.0,1.0,0.0,1.0,0.0
1938,Xavier,Independent/Unknown,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0
1938,Chicago,Independent/Unknown,7.0,0.0,1.0,4.0,0.0,0.0,7.0,0.0,1.0,0.0,5.0,0.0,0.0
1938,Harvard,Independent/Unknown,4.0,0.0,4.0,4.0,0.0,1.0,4.0,0.0,4.0,2.0,0.0,1.0,3.0
1938,Tennessee Tech,Independent/Unknown,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
1938,Washington State,Pacific Coast Conference,8.0,0.0,2.0,3.0,0.0,2.0,1.0,0.0,1.0,0.0,4.0,1.0,1.0
1938,Centre,Independent/Unknown,2.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,1.0,1.0,0.0
1938,Hardin-Simmons,Independent/Unknown,2.0,0.0,2.0,1.0,0.0,2.0,2.0,0.0,2.0,0.0,0.0,1.0,0.0
1938,Nebraska,Big 8 Conference,6.0,0.0,3.0,4.0,0.0,2.0,3.0,0.0,1.0,0.0,0.0,1.0,2.0
1938,St. Mary's,Independent/Unknown,2.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,1.0,1.0,0.0
1938,Western Reserve,Independent/Unknown,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
1938,Catholic,Independent/Unknown,3.0,0.0,1.0,2.0,0.0,0.0,3.0,0.0,1.0,0.0,1.0,1.0,1.0
1938,DePaul,Independent/Unknown,3.0,0.0,1.0,0.0,0.0,0.0,3.0,0.0,1.0,0.0,2.0,0.0,1.0
1938,Pacific,Independent/Unknown,2.0,0.0,1.0,0.0,0.0,1.0,2.0,0.0,1.0,1.0,1.0,0.0,1.0
1938,Randolph-Macon,Independent/Unknown,3.0,0.0,1.0,0.0,0.0,0.0,3.0,0.0,1.0,0.0,2.0,1.0,1.0
1938,Western Maryland,Independent/Unknown,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0
1938,Whittier,Independent/Unknown,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0
1938,St. Anselm,Independent/Unknown,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
1938,Texas,Southwest Conference,8.0,0.0,1.0,2.0,0.0,0.0,5.0,0.0,0.0,0.0,2.0,1.0,3.0
1939,Northern Arizona,Border Conference,6.0,1.0,2.0,3.0,1.0,1.0,2.0,1.0,2.0,0.0,4.0,1.0,0.0
1939,Northwestern State,Independent/Unknown,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
1939,Wake Forest,Independent/Unknown,3.0,0.0,7.0,0.0,0.0,3.0,3.0,0.0,7.0,5.0,1.0,1.0,1.0
1939,St. Mary's,Independent/Unknown,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
1939,Detroit Mercy,Independent/Unknown,3.0,1.0,6.0,2.0,1.0,2.0,3.0,1.0,6.0,1.0,0.0,0.0,3.0
1939,Furman,Independent/Unknown,4.0,0.0,5.0,2.0,0.0,3.0,4.0,0.0,5.0,1.0,0.0,1.0,1.0
1939,New Mexico,Border Conference,2.0,0.0,8.0,0.0,0.0,2.0,0.0,0.0,5.0,3.0,1.0,4.0,0.0
1939,New Mexico State,Border Conference,6.0,0.0,3.0,4.0,0.0,2.0,3.0,0.0,2.0,1.0,1.0,0.0,2.0
1939,Washburn,Missouri Valley Conference,4.0,0.0,6.0,2.0,0.0,3.0,3.0,0.0,6.0,1.0,2.0,2.0,1.0
1939,Arizona,Border Conference,4.0,0.0,6.0,0.0,0.0,0.0,3.0,0.0,5.0,1.0,1.0,3.0,2.0
1939,Arizona State,Border Conference,3.0,0.0,8.0,0.0,0.0,2.0,3.0,0.0,5.0,4.0,0.0,1.0,0.0
1939,Arkansas,Southwest Conference,5.0,1.0,5.0,1.0,1.0,2.0,2.0,0.0,4.0,2.0,1.0,1.0,2.0
1939,Brigham Young,Independent/Unknown,2.0,2.0,7.0,2.0,2.0,6.0,2.0,2.0,7.0,1.0,1.0,3.0,1.0
1939,Clemson,Independent/Unknown,1.0,0.0,9.0,0.0,0.0,5.0,1.0,0.0,9.0,1.0,0.0,2.0,1.0
1939,Florida,SEC,5.0,1.0,6.0,2.0,1.0,4.0,3.0,0.0,5.0,1.0,0.0,2.0,2.0
1939,Iowa State,Big 8 Conference,7.0,0.0,2.0,2.0,0.0,0.0,3.0,0.0,1.0,0.0,1.0,0.0,3.0
1939,Mississippi State,SEC,2.0,0.0,8.0,0.0,0.0,3.0,0.0,0.0,7.0,4.0,0.0,1.0,2.0
1939,North Carolina,Independent/Unknown,1.0,1.0,9.0,0.0,1.0,2.0,1.0,1.0,9.0,4.0,0.0,2.0,0.0
1939,North Carolina State,Independent/Unknown,8.0,0.0,2.0,4.0,0.0,1.0,8.0,0.0,2.0,0.0,2.0,2.0,1.0
1939,Richmond,Independent/Unknown,2.0,1.0,8.0,2.0,1.0,3.0,2.0,1.0,8.0,3.0,0.0,1.0,1.0
1939,Tennessee Tech,Independent/Unknown,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0
1939,Texas A&M,Southwest Conference,0.0,0.0,11.0,0.0,0.0,6.0,0.0,0.0,7.0,3.0,0.0,3.0,0.0
1939,Texas-El Paso,Independent/Unknown,4.0,0.0,5.0,1.0,0.0,1.0,4.0,0.0,5.0,2.0,0.0,1.0,1.0
1939,Virginia,Independent/Unknown,4.0,0.0,5.0,1.0,0.0,1.0,4.0,0.0,5.0,2.0,0.0,2.0,2.0
1939,Virginia Military Institute,Independent/Unknown,3.0,1.0,7.0,1.0,1.0,2.0,3.0,1.0,7.0,1.0,1.0,3.0,0.0
1939,Virginia Tech,Independent/Unknown,6.0,0.0,4.0,0.0,0.0,1.0,6.0,0.0,4.0,2.0,0.0,0.0,2.0
1939,Washington State,Pacific Coast Conference,5.0,0.0,4.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,2.0,2.0,1.0
1939,William & Mary,Independent/Unknown,2.0,1.0,7.0,0.0,0.0,2.0,2.0,1.0,7.0,3.0,1.0,2.0,0.0
1939,San Jose State,Independent/Unknown,0.0,0.0,3.0,0.0,0.0,2.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0
1939,Auburn,SEC,6.0,0.0,5.0,1.0,0.0,1.0,4.0,0.0,3.0,0.0,0.0,4.0,4.0
1939,Catholic,Independent/Unknown,0.0,1.0,5.0,0.0,0.0,2.0,0.0,1.0,5.0,0.0,0.0,2.0,0.0
1939,Denver,Skyline Conference,4.0,0.0,5.0,3.0,0.0,1.0,2.0,0.0,2.0,2.0,0.0,3.0,2.0
1939,Drake,Independent/Unknown,5.0,0.0,5.0,1.0,0.0,1.0,5.0,0.0,5.0,0.0,1.0,2.0,1.0
1939,Duquesne,Independent/Unknown,1.0,0.0,8.0,1.0,0.0,3.0,1.0,0.0,8.0,1.0,0.0,2.0,0.0
1939,Saint Louis,Missouri Valley Conference,4.0,1.0,6.0,3.0,1.0,2.0,4.0,0.0,4.0,1.0,1.0,3.0,1.0
1939,Syracuse,Independent/Unknown,5.0,0.0,3.0,3.0,0.0,1.0,5.0,0.0,3.0,0.0,1.0,2.0,0.0
1939,Tennessee,SEC,1.0,0.0,10.0,0.0,0.0,4.0,1.0,0.0,6.0,4.0,0.0,1.0,0.0
1939,UCLA,Pacific Coast Conference,3.0,1.0,7.0,3.0,1.0,2.0,1.0,0.0,1.0,0.0,0.0,2.0,0.0
1939,Alabama,SEC,4.0,0.0,5.0,2.0,0.0,2.0,2.0,0.0,3.0,2.0,1.0,2.0,1.0
1939,Army,Independent/Unknown,5.0,1.0,4.0,2.0,1.0,1.0,5.0,1.0,4.0,1.0,0.0,1.0,1.0
1939,Baylor,Southwest Conference,3.0,0.0,7.0,0.0,0.0,3.0,2.0,0.0,4.0,2.0,1.0,2.0,0.0
1939,Beloit,Independent/Unknown,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
1939,Boston College,Independent/Unknown,2.0,0.0,9.0,1.0,0.0,1.0,2.0,0.0,9.0,3.0,0.0,2.0,2.0
1939,Bradley,Independent/Unknown,0.0,2.0,2.0,0.0,2.0,2.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0
1939,Brown,Independent/Unknown,3.0,1.0,6.0,1.0,1.0,1.0,3.0,1.0,6.0,3.0,0.0,1.0,0.0
1939,California,Pacific Coast Conference,7.0,0.0,3.0,5.0,0.0,1.0,2.0,0.0,1.0,0.0,2.0,1.0,4.0
1939,Carnegie Mellon,Independent/Unknown,5.0,0.0,3.0,1.0,0.0,3.0,5.0,0.0,3.0,2.0,1.0,1.0,3.0
1939,Colorado Mines,Independent/Unknown,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
1939,Creighton,Missouri Valley Conference,5.0,0.0,4.0,2.0,0.0,0.0,3.0,0.0,3.0,2.0,1.0,1.0,2.0
1939,Dartmouth,Independent/Unknown,3.0,1.0,6.0,2.0,1.0,3.0,3.0,1.0,6.0,3.0,1.0,0.0,1.0
1939,Duke,Independent/Unknown,1.0,0.0,8.0,0.0,0.0,4.0,1.0,0.0,8.0,3.0,0.0,2.0,1.0
1939,Fordham,Independent/Unknown,2.0,0.0,6.0,1.0,0.0,0.0,2.0,0.0,6.0,1.0,0.0,1.0,2.0
1939,Fresno State,Independent/Unknown,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0
1939,Georgetown,Independent/Unknown,0.0,1.0,8.0,0.0,1.0,4.0,0.0,1.0,8.0,1.0,0.0,3.0,0.0
1939,Georgia,SEC,6.0,0.0,5.0,1.0,0.0,1.0,4.0,0.0,4.0,2.0,0.0,2.0,3.0
1939,Gettysburg,Independent/Unknown,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0
1939,Hardin-Simmons,Independent/Unknown,2.0,0.0,7.0,1.0,0.0,3.0,2.0,0.0,7.0,1.0,0.0,2.0,1.0
1939,Holy Cross,Independent/Unknown,2.0,0.0,7.0,1.0,0.0,2.0,2.0,0.0,7.0,3.0,0.0,0.0,0.0
1939,Idaho,Pacific Coast Conference,6.0,0.0,2.0,2.0,0.0,0.0,3.0,0.0,2.0,0.0,2.0,1.0,1.0
1939,Iowa,Big Ten Conference,1.0,1.0,7.0,0.0,1.0,3.0,0.0,0.0,2.0,1.0,0.0,5.0,0.0
1939,Kansas State,Big 8 Conference,5.0,0.0,4.0,2.0,0.0,2.0,1.0,0.0,3.0,2.0,1.0,1.0,2.0
1939,Kentucky,SEC,2.0,1.0,7.0,1.0,1.0,3.0,1.0,0.0,4.0,3.0,0.0,2.0,1.0
1939,Loyola Marymount,Independent/Unknown,7.0,0.0,2.0,4.0,0.0,0.0,7.0,0.0,2.0,0.0,2.0,2.0,2.0
1939,Marshall,Independent/Unknown,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0
1939,Maryland,Independent/Unknown,7.0,0.0,2.0,2.0,0.0,0.0,7.0,0.0,2.0,1.0,0.0,0.0,2.0
1939,Michigan State,Independent/Unknown,5.0,0.0,4.0,2.0,0.0,1.0,5.0,0.0,4.0,0.0,0.0,1.0,2.0
1939,Minnesota,Big Ten Conference,5.0,0.0,3.0,3.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,4.0
1939,Mississippi,Independent/Unknown,2.0,0.0,7.0,1.0,0.0,4.0,2.0,0.0,7.0,4.0,0.0,2.0,0.0
1939,Missouri,Big 8 Conference,2.0,0.0,8.0,0.0,0.0,4.0,2.0,0.0,3.0,1.0,0.0,2.0,0.0
1939,Montana,Pacific Coast Conference,6.0,0.0,3.0,2.0,0.0,1.0,4.0,0.0,2.0,0.0,1.0,1.0,2.0
1939,Navy,Independent/Unknown,6.0,0.0,3.0,3.0,0.0,0.0,6.0,0.0,3.0,1.0,1.0,1.0,3.0
1939,Nebraska,Big 8 Conference,1.0,1.0,8.0,0.0,1.0,4.0,0.0,1.0,4.0,0.0,0.0,5.0,0.0
1939,New York University,Independent/Unknown,4.0,0.0,5.0,2.0,0.0,1.0,4.0,0.0,5.0,1.0,0.0,3.0,1.0
1939,Northwest Missouri State,Independent/Unknown,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
1939,Notre Dame,Independent/Unknown,2.0,0.0,7.0,1.0,0.0,2.0,2.0,0.0,7.0,0.0,0.0,6.0,1.0
1939,Oklahoma State,Independent/Unknown,4.0,1.0,6.0,2.0,1.0,3.0,4.0,1.0,6.0,2.0,2.0,1.0,1.0
1939,Oregon,Pacific Coast Conference,4.0,1.0,4.0,2.0,1.0,2.0,1.0,0.0,0.0,1.0,0.0,1.0,3.0
1939,Oregon State,Pacific Coast Conference,1.0,1.0,10.0,1.0,1.0,7.0,0.0,0.0,3.0,3.0,0.0,4.0,0.0
1939,Pacific,Independent/Unknown,1.0,1.0,2.0,0.0,1.0,2.0,1.0,1.0,2.0,0.0,0.0,1.0,1.0
1939,Pittsburgh,Independent/Unknown,4.0,0.0,5.0,2.0,0.0,2.0,4.0,0.0,5.0,1.0,0.0,3.0,1.0
1939,Rhodes,Independent/Unknown,6.0,0.0,3.0,4.0,0.0,1.0,6.0,0.0,3.0,1.0,2.0,1.0,2.0
1939,Santa Clara,Independent/Unknown,1.0,3.0,8.0,1.0,3.0,5.0,1.0,3.0,8.0,1.0,0.0,3.0,1.0
